Date,RT_Demand,DA_Demand,RT_LMP,Dry_Bulb,Dew_Point
25-Jul-17,13661.91,13902.30 ,17.08,62,56
25-Jul-17,12443.37,12242.00 ,16.86,60,56
25-Jul-17,11271.53,11000.70 ,15.16,59,55
26-Jul-17,10427.32,10311.70 ,9.02,59,55
26-Jul-17,9937.61,9749.60 ,10.34,58,55
26-Jul-17,9665.36,9530.30 ,14.12,58,55
26-Jul-17,9572.38,9374.90 ,5.65,58,55
26-Jul-17,9794.01,9499.20 ,8.93,57,54
26-Jul-17,10459.28,10017.40 ,14.32,56,54
26-Jul-17,11642.97,11399.90 ,-10.19,56,54
26-Jul-17,12904.5,12694.70 ,11.58,60,55
26-Jul-17,13638.78,13549.00 ,16.30,61,56
26-Jul-17,14119.71,13974.60 ,15.91,67,57
26-Jul-17,14585.6,14794.80 ,16.27,70,56
26-Jul-17,14958.79,15164.80 ,16.56,72,56
26-Jul-17,15273.75,15313.40 ,17.33,74,54
26-Jul-17,15604.8,15860.30 ,16.96,75,54
26-Jul-17,15800.54,16068.50 ,17.64,76,55
26-Jul-17,16049.28,16347.20 ,18.62,77,55
26-Jul-17,16451.61,16807.60 ,19.59,77,55
26-Jul-17,16678.65,16794.40 ,20.92,76,55
26-Jul-17,16453.59,16502.80 ,22.10,75,56
26-Jul-17,15974.13,16036.20 ,20.07,73,56
26-Jul-17,15854.14,15884.10 ,18.26,71,56
26-Jul-17,15149.82,15135.30 ,17.21,69,57
26-Jul-17,13736.59,13075.00 ,16.03,67,57
26-Jul-17,12394.14,11618.20 ,8.99,66,57
27-Jul-17,11419.59,11261.20 ,-25.63,65,58
27-Jul-17,10828.04,10794.00 ,7.09,64,57
27-Jul-17,10481.07,10739.60 ,13.52,64,57
27-Jul-17,10323.95,10729.40 ,14.23,63,57
27-Jul-17,10500.31,10799.90 ,14.35,62,57
27-Jul-17,11196.46,10698.70 ,15.24,62,57
27-Jul-17,12363.68,11839.70 ,17.39,62,58
27-Jul-17,13597.32,13143.90 ,20.00,62,58
27-Jul-17,14346.32,14534.20 ,16.29,63,59
27-Jul-17,14832.96,15134.40 ,16.78,65,59
27-Jul-17,15222.13,15606.50 ,18.26,67,59
27-Jul-17,15648.23,15889.70 ,18.63,69,59
27-Jul-17,15881.59,16063.90 ,22.69,70,60
27-Jul-17,16021.02,16400.20 ,21.56,69,62
27-Jul-17,15961.26,16741.70 ,18.07,70,63
27-Jul-17,15836.61,16957.50 ,17.34,70,64
27-Jul-17,15825.8,17117.50 ,17.24,71,65
27-Jul-17,15856.13,17175.10 ,16.82,70,65
27-Jul-17,15744.52,16768.50 ,17.45,70,66
27-Jul-17,15562.02,16452.00 ,18.43,70,66
27-Jul-17,15619.37,16431.20 ,20.95,70,66
27-Jul-17,15082.52,15848.30 ,20.54,69,65
27-Jul-17,13882.77,14146.30 ,17.68,68,65
27-Jul-17,12680.83,12759.20 ,16.52,67,65
28-Jul-17,11748.88,11824.80 ,16.27,67,65
28-Jul-17,11196.35,11726.00 ,16.72,67,65
28-Jul-17,10861.77,11576.70 ,14.84,66,65
28-Jul-17,10715.28,11436.50 ,14.20,66,64
28-Jul-17,10888.57,11530.80 ,15.22,65,63
28-Jul-17,11525.92,11689.10 ,16.71,65,63
28-Jul-17,12721.92,12432.70 ,17.38,64,62
28-Jul-17,14114.93,13974.50 ,16.82,66,63
28-Jul-17,15166.84,14918.80 ,17.39,69,64
28-Jul-17,15910.33,15774.80 ,17.03,72,64
28-Jul-17,16597.47,16212.50 ,26.16,75,63
28-Jul-17,17125.6,16835.00 ,23.64,76,63
28-Jul-17,17531.89,17041.40 ,33.76,78,62
28-Jul-17,17906.89,17448.90 ,27.52,79,61
28-Jul-17,18161.48,17593.80 ,30.72,79,62
28-Jul-17,18364.02,17823.80 ,25.57,80,61
28-Jul-17,18567.8,17935.30 ,45.70,79,61
28-Jul-17,18491.97,17783.90 ,37.48,78,61
28-Jul-17,17926.32,17406.20 ,21.01,78,62
28-Jul-17,17372.47,16820.50 ,18.39,76,61
28-Jul-17,17163.81,16631.20 ,19.77,73,61
28-Jul-17,16415.72,15768.40 ,18.17,71,61
28-Jul-17,15082.7,14250.10 ,22.79,70,59
28-Jul-17,13644.96,12550.10 ,21.85,68,57
29-Jul-17,12471.23,11197.60 ,25.68,68,56
29-Jul-17,11663.77,10547.00 ,41.68,67,54
29-Jul-17,11133.23,10291.90 ,44.27,65,53
29-Jul-17,10777.94,10068.40 ,40.76,64,54
29-Jul-17,10637.56,9939.20 ,39.41,64,53
29-Jul-17,10747.11,9913.90 ,32.87,63,52
29-Jul-17,11117.87,10268.80 ,41.40,62,52
29-Jul-17,11766.57,10457.60 ,45.93,62,52
29-Jul-17,12513.98,11378.00 ,50.03,62,52
29-Jul-17,13023.67,11972.80 ,40.04,63,52
29-Jul-17,13295.03,12580.10 ,40.99,65,52
29-Jul-17,13428.05,12840.40 ,24.93,68,52
29-Jul-17,13474.25,12966.70 ,19.53,69,52
29-Jul-17,13386.75,12977.70 ,21.58,70,51
29-Jul-17,13181.33,13011.70 ,18.44,70,51
29-Jul-17,13077.92,13131.10 ,17.72,71,50
29-Jul-17,13275.98,13401.00 ,22.82,72,50
29-Jul-17,13660.9,13395.80 ,34.39,72,51
29-Jul-17,13753.09,13396.50 ,32.60,71,50
29-Jul-17,13538.99,13112.70 ,32.13,70,50
29-Jul-17,13545.6,13030.00 ,32.54,68,50
29-Jul-17,13135.42,12445.60 ,24.53,65,51
29-Jul-17,12190.97,11351.50 ,26.61,62,51
29-Jul-17,11189.36,10765.40 ,17.12,60,51
30-Jul-17,10353.23,11626.20 ,11.63,59,50
30-Jul-17,9813.33,11274.20 ,12.16,58,50
30-Jul-17,9486.74,11010.70 ,13.15,58,49
30-Jul-17,9307.42,10992.50 ,12.66,56,49
30-Jul-17,9267.75,10908.90 ,11.55,55,49
30-Jul-17,9317.87,10640.50 ,10.56,55,48
30-Jul-17,9592.79,10798.90 ,8.82,55,48
30-Jul-17,10260.07,11122.00 ,14.05,58,49
30-Jul-17,11078.91,11618.30 ,12.05,64,50
30-Jul-17,11754.66,12046.70 ,13.00,67,51
30-Jul-17,12232.94,12321.30 ,11.90,71,52
30-Jul-17,12612.22,12992.50 ,11.26,73,52
30-Jul-17,12938.48,13257.80 ,12.81,75,51
30-Jul-17,13197.66,13475.60 ,13.73,76,51
30-Jul-17,13502.13,13645.40 ,13.69,77,50
30-Jul-17,13921.18,14018.40 ,16.12,77,50
30-Jul-17,14539.43,14250.90 ,21.94,78,50
30-Jul-17,15110.86,14576.90 ,33.68,77,51
30-Jul-17,15238.56,14458.80 ,33.51,77,51
30-Jul-17,14952.08,14192.50 ,30.51,76,51
30-Jul-17,14875.75,14048.30 ,34.82,72,54
30-Jul-17,14242.78,13623.20 ,26.00,68,54
30-Jul-17,13030.28,12123.70 ,26.02,66,54
30-Jul-17,11809.76,11466.80 ,20.78,64,54
31-Jul-17,10907.07,11523.90 ,16.41,64,54
31-Jul-17,10337.77,11128.00 ,14.31,62,54
31-Jul-17,10030.58,10874.60 ,13.15,61,54
31-Jul-17,9919.86,10312.80 ,12.96,59,54
31-Jul-17,10122.08,10673.30 ,13.01,58,53
31-Jul-17,10775.86,11017.00 ,12.30,58,53
31-Jul-17,11936.55,11723.10 ,12.76,58,53
31-Jul-17,13297,13120.20 ,14.26,61,55
31-Jul-17,14221.34,14172.60 ,14.25,66,56
31-Jul-17,14957.47,14858.50 ,19.25,70,57
31-Jul-17,15666.18,15760.90 ,20.06,74,57
31-Jul-17,16252.09,16303.50 ,21.04,77,57
31-Jul-17,16798.24,16892.10 ,26.16,79,57
31-Jul-17,17453.83,17528.40 ,38.04,81,56
31-Jul-17,18024.55,17950.40 ,37.62,82,57
31-Jul-17,18599.55,18468.50 ,46.99,82,57
31-Jul-17,19088.27,18820.20 ,93.68,83,59
31-Jul-17,19361.93,18872.70 ,99.10,82,59
31-Jul-17,19123.89,18367.10 ,100.87,82,60
31-Jul-17,18513.79,17990.70 ,42.54,79,62
31-Jul-17,18155.28,17588.90 ,39.24,77,62
31-Jul-17,17163.57,16579.30 ,32.61,74,62
31-Jul-17,15495.67,14762.60 ,24.97,72,62
31-Jul-17,13919.85,13357.10 ,22.70,70,61
1-Aug-17,12773.9,12491.20 ,22.33,68,61
1-Aug-17,12027.18,12150.10 ,21.31,68,61
1-Aug-17,11557.6,11846.40 ,19.26,67,62
1-Aug-17,11316,11592.00 ,18.79,66,62
1-Aug-17,11425.01,11445.90 ,17.96,67,61
1-Aug-17,12064.81,12125.00 ,21.22,65,61
1-Aug-17,13286.92,12791.50 ,22.95,65,61
1-Aug-17,14770.46,14150.30 ,22.84,69,61
1-Aug-17,15866.73,15395.40 ,24.38,72,63
1-Aug-17,16696.91,16128.00 ,53.11,76,63
1-Aug-17,17653.08,17149.10 ,31.55,78,63
1-Aug-17,18468,18034.20 ,30.29,80,63
1-Aug-17,19162.74,18475.50 ,54.13,81,63
1-Aug-17,19850.45,18955.30 ,41.38,82,63
1-Aug-17,20330.09,19562.60 ,31.93,83,62
1-Aug-17,20711.41,19972.60 ,48.53,84,61
1-Aug-17,21062.97,20393.80 ,59.94,84,62
1-Aug-17,21192.69,20313.70 ,72.16,84,62
1-Aug-17,20800.38,19867.00 ,60.77,83,62
1-Aug-17,20138.71,19310.40 ,37.40,82,63
1-Aug-17,19740.53,18675.60 ,44.96,78,64
1-Aug-17,18654.31,17571.50 ,35.92,76,64
1-Aug-17,16854.91,15702.90 ,25.57,73,65
1-Aug-17,15125.53,13871.00 ,24.51,72,65
2-Aug-17,13853.8,13959.70 ,27.25,72,65
2-Aug-17,13004.11,13775.20 ,53.85,71,65
2-Aug-17,12447.67,13411.00 ,31.45,69,65
2-Aug-17,12156.89,13145.10 ,23.30,68,65
2-Aug-17,12247.98,13213.90 ,23.60,67,64
2-Aug-17,12843.83,13889.90 ,34.57,67,64
2-Aug-17,14066.97,14633.10 ,27.38,67,64
2-Aug-17,15503.82,15802.30 ,23.48,69,65
2-Aug-17,16544.44,16406.90 ,23.60,72,65
2-Aug-17,17477.66,17135.80 ,25.68,74,67
2-Aug-17,18485.29,18377.70 ,31.70,76,67
2-Aug-17,19279.72,19269.80 ,31.23,79,68
2-Aug-17,19962.8,19707.40 ,42.45,80,67
2-Aug-17,20647.27,20156.90 ,52.71,83,68
2-Aug-17,20762.96,20427.60 ,37.75,82,67
2-Aug-17,20364.02,20615.00 ,23.34,79,67
2-Aug-17,20057.97,20812.30 ,23.63,76,66
2-Aug-17,19469.45,20705.80 ,22.38,74,65
2-Aug-17,18708.67,20332.30 ,20.73,71,65
2-Aug-17,18046.44,19617.10 ,21.32,70,65
2-Aug-17,17686.37,19235.40 ,21.40,69,65
2-Aug-17,16748.4,18052.50 ,20.81,68,65
2-Aug-17,15288.67,16488.10 ,19.49,68,65
2-Aug-17,13864.39,14846.20 ,17.93,67,65
3-Aug-17,12850.33,14147.00 ,17.97,67,65
3-Aug-17,12176.59,13667.00 ,18.30,67,65
3-Aug-17,11779.52,13318.10 ,17.88,66,65
3-Aug-17,11577.63,13341.40 ,18.93,66,64
3-Aug-17,11734.26,13325.90 ,18.61,66,64
3-Aug-17,12427.98,13541.00 ,20.42,66,64
3-Aug-17,13656.73,14256.70 ,21.76,65,63
3-Aug-17,15008.51,14956.50 ,22.34,66,64
3-Aug-17,15899.76,16039.20 ,22.89,68,65
3-Aug-17,16612.44,16718.40 ,23.34,70,65
3-Aug-17,17301.91,18034.90 ,23.68,73,66
3-Aug-17,18056.1,18727.40 ,25.22,75,66
3-Aug-17,18742.14,19047.60 ,29.36,78,66
3-Aug-17,19477.66,19461.30 ,33.79,80,66
3-Aug-17,20040.13,19991.50 ,41.71,81,66
3-Aug-17,20451.25,20147.40 ,59.37,82,66
3-Aug-17,20759.19,20225.40 ,64.33,82,65
3-Aug-17,20779.42,20365.50 ,61.42,82,65
3-Aug-17,20317.74,19873.90 ,46.92,81,66
3-Aug-17,19509.97,19244.20 ,31.03,79,67
3-Aug-17,19098.42,18832.30 ,28.69,76,66
3-Aug-17,18066.32,17793.80 ,28.13,74,65
3-Aug-17,16387.97,15834.70 ,25.91,72,65
3-Aug-17,14783.96,14247.30 ,24.43,71,66
4-Aug-17,13616.22,12748.50 ,26.22,70,66
4-Aug-17,12810.67,12488.70 ,25.15,69,66
4-Aug-17,12353.39,11987.00 ,26.40,68,66
4-Aug-17,12120.04,12049.50 ,27.04,68,66
4-Aug-17,12246.75,12075.20 ,24.54,67,66
4-Aug-17,12928.42,12375.50 ,27.31,67,65
4-Aug-17,14132.73,13271.90 ,37.57,67,66
4-Aug-17,15481.79,14514.10 ,36.22,68,67
4-Aug-17,16500.81,15445.00 ,33.85,70,67
4-Aug-17,17260.47,15949.00 ,29.30,72,68
4-Aug-17,18014.03,17125.90 ,23.05,74,68
4-Aug-17,18742.13,17654.80 ,30.86,77,68
4-Aug-17,19350.51,18154.70 ,35.26,80,67
4-Aug-17,19986.55,18506.60 ,57.65,81,66
4-Aug-17,20267.96,18813.50 ,53.54,82,66
4-Aug-17,20414.62,19072.70 ,117.11,80,66
4-Aug-17,20379.86,19173.10 ,121.75,82,64
4-Aug-17,20129.26,18887.50 ,73.30,82,64
4-Aug-17,19401.71,18277.10 ,60.24,79,65
4-Aug-17,18595.51,17791.30 ,49.21,77,64
4-Aug-17,18242.39,17406.70 ,67.39,75,64
4-Aug-17,17445.89,16000.50 ,47.86,73,66
4-Aug-17,16098.77,14893.80 ,36.30,72,66
4-Aug-17,14719.41,13189.10 ,24.76,71,67
5-Aug-17,13660.64,12881.90 ,24.10,71,67
5-Aug-17,12911.45,12430.00 ,46.22,70,67
5-Aug-17,12437.55,11867.30 ,24.27,70,67
5-Aug-17,12191.82,11836.00 ,23.30,70,68
5-Aug-17,12124.05,11743.60 ,23.18,70,67
5-Aug-17,12329.18,11572.30 ,27.10,70,67
5-Aug-17,12775.9,12035.30 ,23.19,70,68
5-Aug-17,13630.2,12933.60 ,27.53,70,68
5-Aug-17,14636.47,13995.40 ,42.94,70,68
5-Aug-17,15460.92,14897.40 ,48.65,70,67
5-Aug-17,16038.66,15501.60 ,31.51,72,68
5-Aug-17,16201.58,15874.40 ,20.09,71,67
5-Aug-17,16176.95,15878.00 ,18.58,70,68
5-Aug-17,16093.78,15920.70 ,18.15,72,67
5-Aug-17,16057.05,16039.80 ,20.30,74,68
5-Aug-17,16097.49,16086.80 ,21.63,75,67
5-Aug-17,16322.44,16233.80 ,22.50,75,68
5-Aug-17,16593.88,16215.70 ,35.61,76,68
5-Aug-17,16491.07,16054.60 ,43.11,76,67
5-Aug-17,16113.67,15747.20 ,42.80,75,65
5-Aug-17,15975.3,15730.70 ,40.37,72,64
5-Aug-17,15344.51,14786.10 ,29.70,71,63
5-Aug-17,14174.56,13636.60 ,17.07,69,61
5-Aug-17,12885.34,12374.50 ,18.24,68,59
6-Aug-17,11813.42,11627.50 ,18.00,66,56
6-Aug-17,11064.94,11152.00 ,15.41,64,55
6-Aug-17,10565.06,11058.10 ,15.82,63,54
6-Aug-17,10246.43,10987.60 ,15.21,61,54
6-Aug-17,10101.27,10859.60 ,13.64,61,53
6-Aug-17,10048.71,10866.20 ,13.48,61,52
6-Aug-17,10201.9,11005.40 ,8.39,60,51
6-Aug-17,10806.06,11717.10 ,13.51,61,50
6-Aug-17,11611.01,12414.70 ,13.28,63,50
6-Aug-17,12186.83,12414.70 ,12.87,66,50
6-Aug-17,12530.11,12942.70 ,13.26,67,49
6-Aug-17,12799.95,13401.80 ,3.54,70,48
6-Aug-17,13011.19,13647.40 ,12.63,72,48
6-Aug-17,13243.22,13798.40 ,13.20,74,49
6-Aug-17,13505.21,14066.10 ,13.37,75,49
6-Aug-17,13806.19,14390.50 ,13.12,76,49
6-Aug-17,14161.68,14765.00 ,13.38,75,50
6-Aug-17,14557.77,15108.10 ,13.81,75,50
6-Aug-17,14634.61,15192.90 ,13.57,74,51
6-Aug-17,14461.25,15096.20 ,15.40,73,52
6-Aug-17,14660.35,15136.80 ,17.81,71,53
6-Aug-17,14022.27,14179.30 ,16.27,68,54
6-Aug-17,12922.84,13242.20 ,13.39,66,54
6-Aug-17,11785.57,12104.40 ,13.54,65,54
7-Aug-17,10930.56,11028.40 ,13.06,64,54
7-Aug-17,10405.31,10725.50 ,12.72,63,54
7-Aug-17,10112.47,10632.60 ,12.68,62,54
7-Aug-17,10023.45,10472.00 ,11.51,61,54
7-Aug-17,10248.73,10577.20 ,3.91,60,54
7-Aug-17,10946.89,10912.00 ,12.73,60,54
7-Aug-17,12073.72,12030.20 ,11.06,60,54
7-Aug-17,13354.28,13064.30 ,11.94,63,55
7-Aug-17,14257.13,13996.90 ,14.50,64,56
7-Aug-17,14934.77,14593.50 ,16.35,68,57
7-Aug-17,15488.29,14955.60 ,20.40,69,58
7-Aug-17,15789.06,15383.00 ,18.19,71,57
7-Aug-17,15929.57,15462.50 ,18.41,72,57
7-Aug-17,16083.99,15513.50 ,19.05,72,58
7-Aug-17,16021.8,15592.20 ,19.24,72,58
7-Aug-17,15877.35,15641.10 ,18.72,71,59
7-Aug-17,15872.36,15755.40 ,19.30,70,59
7-Aug-17,15900.12,15945.60 ,18.06,69,59
7-Aug-17,15705.78,15644.80 ,17.02,68,60
7-Aug-17,15507.12,15159.20 ,16.53,67,59
7-Aug-17,15390.27,15319.50 ,17.56,66,58
7-Aug-17,14496.68,14307.20 ,16.49,66,58
7-Aug-17,13273.45,12929.80 ,14.51,66,59
7-Aug-17,12104.8,11504.00 ,14.47,64,61
8-Aug-17,11268.88,11096.00 ,16.05,64,60
8-Aug-17,10766.07,10689.70 ,14.25,64,61
8-Aug-17,10482.35,10429.70 ,13.53,63,61
8-Aug-17,10387.88,10221.30 ,12.86,63,61
8-Aug-17,10613.07,10331.70 ,14.01,63,61
8-Aug-17,11364.17,10921.20 ,16.12,63,61
8-Aug-17,12586.71,11787.00 ,16.13,62,61
8-Aug-17,13827.05,13311.00 ,18.39,63,61
8-Aug-17,14551.04,14059.60 ,19.07,63,61
8-Aug-17,14956.42,14617.20 ,19.50,64,61
8-Aug-17,15271.62,15007.50 ,19.89,66,61
8-Aug-17,15426.73,15399.10 ,18.83,67,61
8-Aug-17,15475.43,15616.50 ,18.03,69,60
8-Aug-17,15665.3,15805.90 ,18.25,72,59
8-Aug-17,15857.89,15878.60 ,18.80,74,59
8-Aug-17,15929.69,16190.90 ,17.91,75,59
8-Aug-17,16099.64,16462.90 ,18.54,74,58
8-Aug-17,16317.49,16613.40 ,18.38,74,58
8-Aug-17,16230.55,16046.90 ,27.10,74,58
8-Aug-17,15914.82,15749.20 ,22.90,73,58
8-Aug-17,15877.12,15781.30 ,26.25,69,60
8-Aug-17,15042.12,14789.10 ,20.07,67,60
8-Aug-17,13671.92,13210.60 ,21.35,66,59
8-Aug-17,12359.98,11645.90 ,15.00,64,57
9-Aug-17,11387.24,11380.10 ,13.93,63,57
9-Aug-17,10795.42,11399.80 ,13.79,63,56
9-Aug-17,10411.65,11454.80 ,14.60,63,57
9-Aug-17,10246.54,11211.30 ,12.08,61,56
9-Aug-17,10384.55,11112.40 ,13.24,61,54
9-Aug-17,11036.17,11515.60 ,11.51,59,53
9-Aug-17,12139.7,12085.50 ,12.51,58,53
9-Aug-17,13418.49,13202.70 ,14.52,61,54
9-Aug-17,14249.36,14067.00 ,15.87,65,55
9-Aug-17,14841.41,14870.70 ,16.54,69,56
9-Aug-17,15353.98,15487.10 ,16.93,73,56
9-Aug-17,15804.01,15971.90 ,17.84,76,56
9-Aug-17,16259.32,16565.60 ,18.26,78,55
9-Aug-17,16812.73,17168.10 ,19.09,80,56
9-Aug-17,17354.86,17556.00 ,21.08,80,55
9-Aug-17,17791.25,18053.00 ,24.98,82,56
9-Aug-17,18208.86,18255.50 ,38.77,82,56
9-Aug-17,18446.15,18337.60 ,40.68,81,56
9-Aug-17,18169.34,18075.00 ,22.28,81,56
9-Aug-17,17573.21,17540.80 ,20.43,78,58
9-Aug-17,17337.57,17358.60 ,22.03,75,59
9-Aug-17,16342.03,16142.70 ,22.02,72,58
9-Aug-17,14796.33,14457.30 ,18.75,70,58
9-Aug-17,13338.45,12851.60 ,17.78,69,58
10-Aug-17,12212.72,12565.00 ,17.61,69,58
10-Aug-17,11500.94,12372.80 ,15.33,67,58
10-Aug-17,11048.79,12205.00 ,13.59,65,58
10-Aug-17,10841.24,11941.90 ,13.91,64,58
10-Aug-17,10972.16,12094.30 ,11.93,63,58
10-Aug-17,11637.97,12278.60 ,12.52,63,58
10-Aug-17,12746.4,12806.30 ,16.56,62,58
10-Aug-17,14087.07,14359.40 ,17.61,64,59
10-Aug-17,15067.21,15263.50 ,19.35,68,60
10-Aug-17,15870.08,15424.80 ,22.31,72,61
10-Aug-17,16666.08,16325.70 ,23.99,75,62
10-Aug-17,17440.64,17018.40 ,34.05,78,62
10-Aug-17,18087.61,17630.20 ,41.48,80,61
10-Aug-17,18699,18100.90 ,40.10,81,61
10-Aug-17,19116.36,18528.30 ,39.59,82,60
10-Aug-17,19423.67,18852.70 ,34.29,82,59
10-Aug-17,19662.7,19072.80 ,34.07,81,60
10-Aug-17,19650.96,19062.60 ,34.18,81,62
10-Aug-17,19062.91,18659.90 ,31.47,79,61
10-Aug-17,18385.08,18109.00 ,29.90,78,61
10-Aug-17,18103.55,17942.60 ,31.91,75,61
10-Aug-17,17035.28,16716.40 ,32.36,73,61
10-Aug-17,15441.23,15220.00 ,25.88,71,61
10-Aug-17,13887.02,13519.30 ,19.98,70,61
11-Aug-17,12729.48,12372.30 ,18.88,68,61
11-Aug-17,11967.32,12423.60 ,18.21,67,61
11-Aug-17,11478.12,12081.50 ,17.48,67,60
11-Aug-17,11219.24,11895.70 ,16.25,65,61
11-Aug-17,11301.52,11916.00 ,15.64,64,60
11-Aug-17,11905.3,12113.70 ,17.83,64,61
11-Aug-17,12919.14,12776.20 ,19.30,63,60
11-Aug-17,14237.21,13695.00 ,21.38,64,61
11-Aug-17,15238.35,14463.30 ,40.75,67,62
11-Aug-17,15952.76,15332.80 ,23.11,70,63
11-Aug-17,16604.27,15929.40 ,26.66,74,62
11-Aug-17,17139.71,16466.10 ,29.66,77,58
11-Aug-17,17496,16961.90 ,21.11,78,56
11-Aug-17,17891.09,17545.30 ,30.03,79,54
11-Aug-17,18213.34,17978.10 ,45.28,79,56
11-Aug-17,18316.07,18374.60 ,26.18,79,56
11-Aug-17,18294.88,18600.40 ,20.25,78,57
11-Aug-17,18149.96,18590.30 ,20.05,78,57
11-Aug-17,17557.39,17898.10 ,20.29,76,58
11-Aug-17,17023.25,17045.70 ,20.36,74,60
11-Aug-17,16852.43,16794.60 ,22.40,72,60
11-Aug-17,15982.46,15721.00 ,28.96,71,60
11-Aug-17,14726.66,14337.40 ,25.49,70,61
11-Aug-17,13454.55,12550.00 ,17.51,68,59
12-Aug-17,12440.75,12322.20 ,20.40,67,60
12-Aug-17,11740.94,12026.80 ,17.47,66,60
12-Aug-17,11287.08,11745.30 ,16.77,65,61
12-Aug-17,10988.24,11615.70 ,17.98,65,61
12-Aug-17,10895.03,11704.50 ,17.95,64,61
12-Aug-17,11042.01,11789.80 ,17.61,63,60
12-Aug-17,11379.07,11614.90 ,18.15,63,60
12-Aug-17,12106.66,12184.70 ,16.79,63,59
12-Aug-17,13028.52,12822.90 ,17.83,64,60
12-Aug-17,13747.65,13732.40 ,18.05,65,59
12-Aug-17,14326.72,14380.80 ,16.68,68,59
12-Aug-17,14696.83,14776.30 ,17.85,69,60
12-Aug-17,14885.4,14685.30 ,19.60,71,61
12-Aug-17,14932.5,14773.70 ,18.33,72,61
12-Aug-17,14940.71,14932.60 ,17.77,73,62
12-Aug-17,15099.82,15126.80 ,18.91,74,63
12-Aug-17,15465.09,15420.60 ,27.72,75,63
12-Aug-17,15798.78,15658.30 ,27.33,76,64
12-Aug-17,15758.26,15418.80 ,24.06,75,65
12-Aug-17,15582.1,15289.00 ,20.82,73,65
12-Aug-17,15645.43,15247.70 ,24.63,71,65
12-Aug-17,15078.15,14531.00 ,21.19,70,65
12-Aug-17,14169.01,13401.10 ,28.79,70,66
12-Aug-17,13134.29,12582.20 ,38.28,70,66
13-Aug-17,12314.72,12363.50 ,17.96,70,66
13-Aug-17,11748.62,11955.80 ,15.08,70,67
13-Aug-17,11399.94,11951.60 ,15.82,70,67
13-Aug-17,11187.49,11908.20 ,17.80,70,67
13-Aug-17,11104.38,11820.20 ,17.11,70,67
13-Aug-17,11213.63,11440.40 ,16.45,69,67
13-Aug-17,11415.31,11194.50 ,14.53,69,66
13-Aug-17,12195.94,11455.90 ,14.96,69,67
13-Aug-17,13359.79,12530.10 ,18.68,71,66
13-Aug-17,14341.05,13361.60 ,39.26,74,65
13-Aug-17,15087.93,14235.00 ,24.83,76,63
13-Aug-17,15683.98,14918.90 ,17.71,78,62
13-Aug-17,16080.65,15253.60 ,18.61,79,61
13-Aug-17,16338.1,15562.10 ,19.10,81,58
13-Aug-17,16592.43,15844.50 ,30.11,81,58
13-Aug-17,16960.49,16081.30 ,37.37,82,57
13-Aug-17,17411.46,16540.60 ,31.23,83,57
13-Aug-17,17763.52,16904.60 ,37.86,82,55
13-Aug-17,17632.19,16728.00 ,35.53,82,55
13-Aug-17,17115.77,16389.90 ,28.76,79,55
13-Aug-17,16910.81,16181.10 ,24.34,75,57
13-Aug-17,15857.19,15151.10 ,19.31,73,57
13-Aug-17,14451.25,13734.10 ,18.75,70,57
13-Aug-17,13078.02,12413.80 ,16.96,69,57
14-Aug-17,12051.46,12016.70 ,17.52,68,57
14-Aug-17,11324.93,11640.00 ,18.87,68,55
14-Aug-17,10944.15,11574.60 ,15.45,64,56
14-Aug-17,10743.97,11254.60 ,15.26,63,57
14-Aug-17,10922.18,11437.60 ,16.26,62,57
14-Aug-17,11538.68,11567.60 ,19.27,62,56
14-Aug-17,12607.09,12330.30 ,18.82,60,56
14-Aug-17,13845.23,13664.60 ,18.87,60,57
14-Aug-17,14754.89,14697.70 ,18.61,66,58
14-Aug-17,15421.69,15427.90 ,19.45,69,59
14-Aug-17,16112.12,16047.70 ,22.19,72,58
14-Aug-17,16721.21,16697.40 ,28.10,75,57
14-Aug-17,17146.86,17216.60 ,23.17,77,57
14-Aug-17,17716.35,17498.80 ,32.05,78,57
14-Aug-17,17973.28,17926.10 ,29.56,78,57
14-Aug-17,18046.79,18265.70 ,27.65,79,58
14-Aug-17,18015.88,18702.70 ,23.98,78,58
14-Aug-17,17991.66,18803.60 ,27.27,77,59
14-Aug-17,17744.04,18300.60 ,27.01,76,60
14-Aug-17,17413.8,17764.00 ,37.81,74,62
14-Aug-17,17325.68,17500.90 ,35.69,73,62
14-Aug-17,16319.47,16303.40 ,21.74,71,63
14-Aug-17,14859.06,14864.30 ,18.81,69,62
14-Aug-17,13439.28,13194.40 ,18.39,68,62
15-Aug-17,12423.79,13037.30 ,18.78,68,63
15-Aug-17,11764.33,13186.20 ,18.70,66,63
15-Aug-17,11404.5,12830.60 ,19.35,67,63
15-Aug-17,11260.97,12468.10 ,19.62,66,63
15-Aug-17,11484.79,12676.50 ,20.48,65,63
15-Aug-17,12289.67,12805.90 ,19.43,66,64
15-Aug-17,13546.51,13623.60 ,48.63,66,64
15-Aug-17,14793.04,14344.40 ,25.37,67,65
15-Aug-17,15625.1,15384.50 ,31.67,69,65
15-Aug-17,16182.42,15897.40 ,21.39,70,66
15-Aug-17,16734.54,16610.40 ,20.25,72,65
15-Aug-17,17215.64,17571.40 ,20.52,74,65
15-Aug-17,17553.54,17928.20 ,22.43,75,65
15-Aug-17,17821.52,18427.70 ,21.82,77,64
15-Aug-17,17781.38,18684.80 ,20.86,77,64
